category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p_adjust_over_represented	p_adjust_under_represented
GO:0002572	1	0.968041934061266	0	4	pro-T cell differentiation	BP	1	1
GO:0002574	1	0.991158488169685	0	1	thrombocyte differentiation	BP	1	1
GO:0002575	1	0.991162402997356	0	1	basophil chemotaxis	BP	1	1
GO:0002576	1	0.930404662449763	0	9	platelet degranulation	BP	1	1
GO:0002577	1	0.869065208836462	0	20	regulation of antigen processing and presentation	BP	1	1
GO:0002578	1	0.948340186699121	0	7	negative regulation of antigen processing and presentation	BP	1	1
GO:0002579	1	0.930755964980249	0	11	positive regulation of antigen processing and presentation	BP	1	1
GO:0002580	1	0.968973436352128	0	5	regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	BP	1	1
GO:0002581	1	0.977893521072205	0	3	negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	BP	1	1
GO:0002582	1	0.990879974350972	0	2	positive regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	BP	1	1
GO:0002583	1	0.961812261477402	0	6	regulation of antigen processing and presentation of peptide antigen	BP	1	1
GO:0002584	1	0.978643701095881	0	3	negative regulation of antigen processing and presentation of peptide antigen	BP	1	1
GO:0002585	1	0.982804354038069	0	3	positive regulation of antigen processing and presentation of peptide antigen	BP	1	1
GO:0002586	1	0.977618064591906	0	4	regulation of antigen processing and presentation of peptide antigen via MHC class II	BP	1	1
GO:0002587	1	0.986617053693077	0	2	negative regulation of antigen processing and presentation of peptide antigen via MHC class II	BP	1	1
GO:0002588	1	0.990879974350972	0	2	positive regulation of antigen processing and presentation of peptide antigen via MHC class II	BP	1	1
GO:0002589	1	0.983835384735058	0	2	regulation of antigen processing and presentation of peptide antigen via MHC class I	BP	1	1
GO:0002590	1	0.991919404028583	0	1	negative regulation of antigen processing and presentation of peptide antigen via MHC class I	BP	1	1
GO:0002591	1	0.99185067772604	0	1	positive regulation of antigen processing and presentation of peptide antigen via MHC class I	BP	1	1
GO:0002604	1	0.933770010150905	0	10	regulation of dendritic cell antigen processing and presentation	BP	1	1
GO:0002605	1	0.977266836822945	0	3	negative regulation of dendritic cell antigen processing and presentation	BP	1	1
GO:0002606	1	0.955499758424457	0	7	positive regulation of dendritic cell antigen processing and presentation	BP	1	1
GO:0002616	1	0.991158773233664	0	1	regulation of macrophage antigen processing and presentation	BP	1	1
GO:0002617	1	0.991158773233664	0	1	negative regulation of macrophage antigen processing and presentation	BP	1	1
GO:0002625	1	0.98528928490585	0	2	regulation of T cell antigen processing and presentation	BP	1	1
GO:0002626	1	0.991919404028583	0	1	negative regulation of T cell antigen processing and presentation	BP	1	1
GO:0002634	1	0.933955675189453	0	9	regulation of germinal center formation	BP	1	1
GO:0002635	1	0.9844834702494	0	2	negative regulation of germinal center formation	BP	1	1
GO:0002636	1	0.973559965646036	0	4	positive regulation of germinal center formation	BP	1	1
GO:0002637	1	0.572093016521725	0	83	regulation of immunoglobulin production	BP	1	1
GO:0002638	1	0.898852787415882	0	14	negative regulation of immunoglobulin production	BP	1	1
GO:0002639	1	0.685030054498183	0	58	positive regulation of immunoglobulin production	BP	1	1
GO:0002643	1	0.859422955944964	0	20	regulation of tolerance induction	BP	1	1
GO:0002644	1	0.985905602305614	0	2	negative regulation of tolerance induction	BP	1	1
GO:0002645	1	0.912917380093845	0	12	positive regulation of tolerance induction	BP	1	1
GO:0002646	1	0.993265954242455	0	1	regulation of central tolerance induction	BP	1	1
GO:0002648	1	0.993265954242455	0	1	positive regulation of central tolerance induction	BP	1	1
GO:0002649	1	0.991436012616671	0	1	regulation of tolerance induction to self antigen	BP	1	1
GO:0002651	1	0.991436012616671	0	1	positive regulation of tolerance induction to self antigen	BP	1	1
GO:0002652	1	0.975616934276342	0	3	regulation of tolerance induction dependent upon immune response	BP	1	1
GO:0002654	1	0.984027788368268	0	2	positive regulation of tolerance induction dependent upon immune response	BP	1	1
GO:0002658	1	0.984027788368268	0	2	regulation of peripheral tolerance induction	BP	1	1
GO:0002660	1	0.984027788368268	0	2	positive regulation of peripheral tolerance induction	BP	1	1
GO:0002661	1	0.984759156426599	0	2	regulation of B cell tolerance induction	BP	1	1
GO:0002663	1	0.984759156426599	0	2	positive regulation of B cell tolerance induction	BP	1	1
GO:0002664	1	0.903951957686104	0	13	regulation of T cell tolerance induction	BP	1	1
GO:0002665	1	0.993016353496087	0	1	negative regulation of T cell tolerance induction	BP	1	1
GO:0002666	1	0.933975627669797	0	9	positive regulation of T cell tolerance induction	BP	1	1
GO:0002667	1	0.939064213813862	0	8	regulation of T cell anergy	BP	1	1
GO:0002668	1	0.993016353496087	0	1	negative regulation of T cell anergy	BP	1	1
GO:0002669	1	0.961692344557865	0	5	positive regulation of T cell anergy	BP	1	1
GO:0002673	1	0.730332765707423	0	49	regulation of acute inflammatory response	BP	1	1
GO:0002674	1	0.917382801979571	0	13	negative regulation of acute inflammatory response	BP	1	1
GO:0002675	1	0.834042223316561	0	29	positive regulation of acute inflammatory response	BP	1	1
GO:0002676	1	0.937662707786264	0	10	regulation of chronic inflammatory response	BP	1	1
GO:0002677	1	0.963445043770096	0	6	negative regulation of chronic inflammatory response	BP	1	1
GO:0002678	1	0.973247698774569	0	4	positive regulation of chronic inflammatory response	BP	1	1
GO:0002679	1	0.926427332839826	0	12	respiratory burst involved in defense response	BP	1	1
GO:0002681	1	0.959677440740759	0	5	somatic recombination of T cell receptor gene segments	BP	1	1
GO:0002686	1	0.711535918562462	0	50	negative regulation of leukocyte migration	BP	1	1
GO:0002689	1	0.879063461085705	0	19	negative regulation of leukocyte chemotaxis	BP	1	1
GO:0002691	1	0.74449125941511	0	40	regulation of cellular extravasation	BP	1	1
GO:0002692	1	0.934422440271685	0	10	negative regulation of cellular extravasation	BP	1	1
GO:0002693	1	0.870262132551935	0	19	positive regulation of cellular extravasation	BP	1	1
GO:0002700	1	0.246444120348565	0	198	regulation of production of molecular mediator of immune response	BP	1	1
GO:0002701	1	0.716893236873227	0	47	negative regulation of production of molecular mediator of immune response	BP	1	1
GO:0002702	1	0.377110325757459	0	139	positive regulation of production of molecular mediator of immune response	BP	1	1
GO:0002705	1	0.358567820713	0	147	positive regulation of leukocyte mediated immunity	BP	1	1
GO:0002708	1	0.4212303699785	0	124	positive regulation of lymphocyte mediated immunity	BP	1	1
GO:0002709	1	0.544103797831891	0	86	regulation of T cell mediated immunity	BP	1	1
GO:0002710	1	0.846173968842786	0	24	negative regulation of T cell mediated immunity	BP	1	1
GO:0002711	1	0.653175593640007	0	60	positive regulation of T cell mediated immunity	BP	1	1
GO:0002712	1	0.618941375298453	0	69	regulation of B cell mediated immunity	BP	1	1
GO:0002713	1	0.882241492467358	0	17	negative regulation of B cell mediated immunity	BP	1	1
GO:0002714	1	0.72850187370065	0	46	positive regulation of B cell mediated immunity	BP	1	1
GO:0002717	1	0.80052970226835	0	33	positive regulation of natural killer cell mediated immunity	BP	1	1
GO:0002718	1	0.419064313413798	0	121	regulation of cytokine production involved in immune response	BP	1	1
GO:0002719	1	0.790673988701088	0	34	negative regulation of cytokine production involved in immune response	BP	1	1
GO:0002720	1	0.545523384800842	0	84	positive regulation of cytokine production involved in immune response	BP	1	1
GO:0002724	1	0.778350233624242	0	34	regulation of T cell cytokine production	BP	1	1
GO:0002725	1	0.934325989014224	0	10	negative regulation of T cell cytokine production	BP	1	1
GO:0002726	1	0.831554892143848	0	25	positive regulation of T cell cytokine production	BP	1	1
GO:0002727	1	0.953812476288065	0	7	regulation of natural killer cell cytokine production	BP	1	1
GO:0002728	1	0.992150256480035	0	1	negative regulation of natural killer cell cytokine production	BP	1	1
GO:0002729	1	0.961361406012156	0	6	positive regulation of natural killer cell cytokine production	BP	1	1
GO:0002730	1	0.879353192553763	0	16	regulation of dendritic cell cytokine production	BP	1	1
GO:0002731	1	0.987309034445146	0	2	negative regulation of dendritic cell cytokine production	BP	1	1
GO:0002732	1	0.922403127970653	0	10	positive regulation of dendritic cell cytokine production	BP	1	1
GO:0002733	1	0.9520217055828	0	6	regulation of myeloid dendritic cell cytokine production	BP	1	1
GO:0002735	1	0.9520217055828	0	6	positive regulation of myeloid dendritic cell cytokine production	BP	1	1
GO:0002736	1	0.99611651286884	0	1	regulation of plasmacytoid dendritic cell cytokine production	BP	1	1
GO:0002737	1	0.99611651286884	0	1	negative regulation of plasmacytoid dendritic cell cytokine production	BP	1	1
GO:0002747	1	0.991485038221083	0	1	antigen processing and presentation following phagocytosis	BP	1	1
GO:0002752	1	0.95217812621929	0	7	cell surface pattern recognition receptor signaling pathway	BP	1	1
GO:0002755	1	0.866469019340302	0	19	MyD88-dependent toll-like receptor signaling pathway	BP	1	1
GO:0002756	1	0.905500476557716	0	13	MyD88-independent toll-like receptor signaling pathway	BP	1	1
GO:0002757	1	0.219234953917801	0	209	immune response-activating signal transduction	BP	1	1
GO:0002758	1	0.877429983694837	0	21	innate immune response-activating signal transduction	BP	1	1
GO:0002759	1	0.912700417945785	0	13	regulation of antimicrobial humoral response	BP	1	1
GO:0002760	1	0.95728256348516	0	7	positive regulation of antimicrobial humoral response	BP	1	1
GO:0002762	1	0.693421468651663	0	53	negative regulation of myeloid leukocyte differentiation	BP	1	1
GO:0002765	1	0.950213530396242	0	8	immune response-inhibiting signal transduction	BP	1	1
GO:0002767	1	0.958815510184558	0	6	immune response-inhibiting cell surface receptor signaling pathway	BP	1	1
GO:0002768	1	0.194598285671236	0	226	immune response-regulating cell surface receptor signaling pathway	BP	1	1
GO:0002769	1	0.988920866010484	0	2	natural killer cell inhibitory signaling pathway	BP	1	1
GO:0002774	1	0.976372833700467	0	3	Fc receptor mediated inhibitory signaling pathway	BP	1	1
GO:0002775	1	0.921407069418092	0	13	antimicrobial peptide production	BP	1	1
GO:0002776	1	0.995195405821509	0	1	antimicrobial peptide secretion	BP	1	1
GO:0002777	1	0.977597382285767	0	4	antimicrobial peptide biosynthetic process	BP	1	1
GO:0002778	1	0.930943740258481	0	11	antibacterial peptide production	BP	1	1
GO:0002779	1	0.995195405821509	0	1	antibacterial peptide secretion	BP	1	1
GO:0002780	1	0.977597382285767	0	4	antibacterial peptide biosynthetic process	BP	1	1
GO:0002784	1	0.934195112980302	0	10	regulation of antimicrobial peptide production	BP	1	1
GO:0002785	1	0.991158472939776	0	1	negative regulation of antimicrobial peptide production	BP	1	1
GO:0002786	1	0.943863012416803	0	8	regulation of antibacterial peptide production	BP	1	1
GO:0002787	1	0.991158472939776	0	1	negative regulation of antibacterial peptide production	BP	1	1
GO:0002803	1	0.975811921248846	0	4	positive regulation of antibacterial peptide production	BP	1	1
GO:0002805	1	0.991158472939776	0	1	regulation of antimicrobial peptide biosynthetic process	BP	1	1
GO:0002807	1	0.991158472939776	0	1	positive regulation of antimicrobial peptide biosynthetic process	BP	1	1
GO:0002808	1	0.991158472939776	0	1	regulation of antibacterial peptide biosynthetic process	BP	1	1
GO:0002812	1	0.995675456837056	0	1	biosynthetic process of antibacterial peptides active against Gram-negative bacteria	BP	1	1
GO:0002815	1	0.991158472939776	0	1	biosynthetic process of antibacterial peptides active against Gram-positive bacteria	BP	1	1
GO:0002816	1	0.991158472939776	0	1	regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	BP	1	1
GO:0002819	1	0.24225145145601	0	199	regulation of adaptive immune response	BP	1	1
GO:0002820	1	0.651181193338743	0	59	negative regulation of adaptive immune response	BP	1	1
GO:0002821	1	0.4159288594511	0	125	positive regulation of adaptive immune response	BP	1	1
GO:0002822	1	0.266085394710849	0	186	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	BP	1	1
GO:0002823	1	0.670191329459077	0	55	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	BP	1	1
GO:0002824	1	0.430241992440015	0	120	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	BP	1	1
GO:0002825	1	0.807012276569545	0	29	regulation of T-helper 1 type immune response	BP	1	1
GO:0002826	1	0.950971918269397	0	6	negative regulation of T-helper 1 type immune response	BP	1	1
GO:0002827	1	0.87405598008246	0	18	positive regulation of T-helper 1 type immune response	BP	1	1
GO:0002828	1	0.810137827861541	0	30	regulation of type 2 immune response	BP	1	1
GO:0002829	1	0.916227690598197	0	12	negative regulation of type 2 immune response	BP	1	1
GO:0002830	1	0.890746407588815	0	17	positive regulation of type 2 immune response	BP	1	1
GO:0002834	1	0.835210577956373	0	26	regulation of response to tumor cell	BP	1	1
GO:0002835	1	0.963495593320111	0	5	negative regulation of response to tumor cell	BP	1	1
GO:0002836	1	0.887104738104366	0	17	positive regulation of response to tumor cell	BP	1	1
GO:0002837	1	0.851744884421251	0	23	regulation of immune response to tumor cell	BP	1	1
GO:0002838	1	0.963495593320111	0	5	negative regulation of immune response to tumor cell	BP	1	1
GO:0002839	1	0.887104738104366	0	17	positive regulation of immune response to tumor cell	BP	1	1
GO:0002840	1	0.937490543224514	0	9	regulation of T cell mediated immune response to tumor cell	BP	1	1
